,Unnamed: 0,Unnamed: 0.1,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16733,16733,16883,3303990380,01/01/1970,972000.0,4,3.25,4010,13797,2.0,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120
16734,16734,16884,2579500006,01/01/1970,760000.0,3,2.5,2190,10000,1.0,0,0,4,7,1540,650,1957,0,98040,47.5419,-122.214,2880,11782
16735,16735,16885,3365900462,01/01/1970,265000.0,4,3.0,1730,7264,2.0,0,0,3,6,1730,0,1920,0,98168,47.4738,-122.264,1500,12104
16736,16736,16886,2695600130,01/01/1970,355000.0,2,1.0,1250,4558,1.0,0,0,3,7,1250,0,1948,0,98126,47.5318,-122.37899999999999,1180,4494
16737,16737,16887,3438501700,01/01/1970,300000.0,3,1.0,1300,20812,1.0,0,0,3,6,1300,0,1927,0,98106,47.5435,-122.359,1210,17340
16738,16738,16888,3876311350,01/01/1970,474950.0,5,2.5,2080,8347,1.0,0,0,4,7,1460,620,1975,0,98034,47.7334,-122.16799999999999,1840,7713
16739,16739,16889,4046710050,01/01/1970,470000.0,4,2.0,2180,17180,2.0,0,0,4,7,2180,0,1977,0,98014,47.698,-121.92,1880,14043
16740,16740,16890,1725059259,01/01/1970,437500.0,3,1.0,1630,16393,1.0,0,0,3,7,1630,0,1969,0,98033,47.6576,-122.186,1880,23497
16741,16741,16891,7518503220,01/01/1970,520000.0,2,1.5,1840,3825,1.0,0,0,3,8,1040,800,1928,0,98117,47.6808,-122.38,1290,5100
16742,16742,16892,3445000005,01/01/1970,237600.0,2,1.0,1370,11584,1.0,0,0,4,6,1370,0,1950,0,98198,47.4224,-122.29299999999999,1330,8012
16743,16743,16893,3530420020,01/01/1970,162950.0,2,1.0,950,2784,1.0,0,0,4,8,950,0,1972,0,98198,47.3793,-122.321,1080,3899
16744,16744,16894,6893300290,01/01/1970,457000.0,3,1.75,1690,6375,1.0,0,0,3,8,1690,0,1903,2002,98024,47.5247,-121.926,1270,7774
16745,16745,16895,7856560480,01/01/1970,635000.0,3,2.5,1780,11000,1.0,0,0,4,8,1210,570,1980,0,98006,47.5574,-122.149,2310,9700
16746,16746,16896,8121100415,01/01/1970,735000.0,4,3.0,2840,4120,1.5,0,0,4,8,2060,780,1931,0,98118,47.5683,-122.28299999999999,1840,5871
16747,16747,16897,3754501060,01/01/1970,910000.0,2,2.5,2000,5150,2.0,0,4,3,9,2000,0,1992,0,98034,47.7056,-122.223,2510,6800
16748,16748,16898,3278602040,01/01/1970,346500.0,3,3.25,1570,2048,2.0,0,0,3,8,1290,280,2006,0,98126,47.548,-122.375,1570,2006
16749,16749,16899,1592000050,01/01/1970,655000.0,4,2.5,2370,9517,1.0,0,0,3,9,1630,740,1984,0,98074,47.6222,-122.03399999999999,2440,9035
16750,16750,16900,1324079007,01/01/1970,425000.0,3,1.75,1610,144619,1.0,0,0,3,7,1610,0,1977,0,98024,47.5659,-121.863,2220,144619
16751,16751,16901,7140600225,01/01/1970,137000.0,3,1.0,1300,10125,1.0,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125
16752,16752,16902,200500680,01/01/1970,557500.0,3,2.5,2620,11056,2.0,0,0,3,9,2620,0,1988,0,98011,47.7378,-122.21799999999999,2560,8688
16753,16753,16903,421079142,01/01/1970,415000.0,4,2.25,3060,48787,2.0,0,0,3,8,3060,0,1992,0,98010,47.3397,-121.91799999999999,2090,48787
16754,16754,16904,9346700280,01/01/1970,830000.0,5,2.25,2780,10192,2.0,0,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900
16755,16755,16905,293800680,01/01/1970,949000.0,4,3.0,4270,85643,2.0,0,0,3,11,4270,0,1991,0,98077,47.7711,-122.04799999999999,3760,51170
16756,16756,16906,339600190,01/01/1970,420000.0,3,1.0,1310,3963,1.0,0,0,5,7,1310,0,1986,0,98052,47.6826,-122.096,1010,3363
16757,16757,16907,1787600190,01/01/1970,353000.0,2,1.0,1100,7500,1.0,0,0,3,7,1100,0,1951,0,98125,47.7235,-122.32600000000001,1920,7149
16758,16758,16908,2026079016,01/01/1970,560000.0,3,1.75,1480,383328,1.5,0,0,3,8,1480,0,1980,0,98019,47.7192,-121.932,1480,67082
16759,16759,16909,8673400086,01/01/1970,445700.0,3,2.5,1270,1180,3.0,0,0,3,8,1270,0,2001,0,98107,47.6697,-122.39200000000001,1320,1180
16760,16760,16910,2760200050,01/01/1970,226000.0,4,1.0,1270,6459,1.5,0,0,3,7,1270,0,1918,0,98118,47.5441,-122.273,1300,4100
16761,16761,16911,3205000050,01/01/1970,358000.0,3,1.0,890,9870,1.0,0,0,4,7,890,0,1960,0,98056,47.5398,-122.178,1270,9861
16762,16762,16912,2201500680,01/01/1970,501000.0,3,1.75,1480,8667,1.0,0,0,5,7,740,740,1954,0,98006,47.5718,-122.13600000000001,1600,10644
16763,16763,16913,4022902555,01/01/1970,609000.0,4,2.5,3240,23870,1.0,0,0,3,9,1840,1400,1972,0,98155,47.7731,-122.28200000000001,2290,13340
16764,16764,16914,3410600080,01/01/1970,734950.0,4,3.25,4280,47179,2.0,0,0,3,10,3050,1230,2002,0,98092,47.3017,-122.12700000000001,2820,43401
16765,16765,16915,7385300020,01/01/1970,725000.0,5,2.5,3210,12000,1.0,0,0,4,8,1830,1380,1968,0,98007,47.6205,-122.148,2450,12000
16766,16766,16916,3876312570,01/01/1970,350500.0,3,2.25,1870,7200,1.0,0,0,3,7,1390,480,1975,0,98072,47.733999999999995,-122.17399999999999,1830,7876
16767,16767,16917,5016002275,01/01/1970,610000.0,5,2.5,3990,3839,1.0,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.29899999999999,2090,5000
16768,16768,16918,3213200250,01/01/1970,605125.0,2,1.0,1160,5029,1.0,0,0,3,7,910,250,1940,0,98115,47.6723,-122.266,1220,5029
16769,16769,16919,6448000010,01/01/1970,1390000.0,4,2.25,2940,20384,2.0,0,0,4,9,2940,0,1970,0,98004,47.6214,-122.227,3410,19910
16770,16770,16920,1330900050,01/01/1970,550000.0,3,2.25,1850,37264,2.0,0,0,3,8,1850,0,1981,0,98053,47.6486,-122.035,2390,36036
16771,16771,16921,2810600022,01/01/1970,335000.0,2,1.75,1060,1202,2.0,0,0,3,7,760,300,2003,0,98136,47.5426,-122.38799999999999,1060,1493
16772,16772,16922,1761600050,01/01/1970,397000.0,3,2.0,1100,9165,1.0,0,0,4,7,1100,0,1969,0,98034,47.7304,-122.23100000000001,1510,8500
16773,16773,16923,4233400480,01/01/1970,240000.0,3,2.0,1190,10299,1.0,0,0,3,7,1190,0,1994,0,98010,47.31399999999999,-122.0,1700,9849
16774,16774,16924,4222310680,01/01/1970,240000.0,3,2.0,1030,11118,1.0,0,0,5,7,1030,0,1970,0,98003,47.3463,-122.30799999999999,1300,7920
16775,16775,16925,5630500005,01/01/1970,262500.0,2,1.5,1140,14373,1.0,0,0,3,7,1140,0,1949,1996,98011,47.7354,-122.219,2140,9860
16776,16776,16926,9523102040,01/01/1970,440000.0,3,1.5,2260,5300,1.0,0,0,3,7,1200,1060,1940,0,98103,47.6756,-122.348,1950,5000
16777,16777,16927,2626119028,01/01/1970,160000.0,3,1.0,1140,3240,1.5,0,0,4,6,1140,0,1910,0,98014,47.7093,-121.36399999999999,1140,4700
16778,16778,16928,5015001680,01/01/1970,427000.0,4,1.0,1860,4736,1.5,0,0,1,7,1860,0,1901,0,98112,47.6251,-122.3,1800,4000
16779,16779,16929,7202360430,01/01/1970,920000.0,4,3.5,4080,10666,2.0,0,0,3,9,4080,0,2005,0,98053,47.6818,-122.023,3920,8154
16780,16780,16930,3880900170,01/01/1970,2300000.0,4,2.5,3280,7100,2.0,0,4,3,10,2180,1100,1911,1987,98119,47.6285,-122.36200000000001,3240,6674
16781,16781,16931,926069142,01/01/1970,480000.0,4,2.5,2870,35757,2.0,0,0,4,9,2870,0,1977,0,98077,47.7568,-122.05,2700,41221
16782,16782,16932,2790410250,01/01/1970,615000.0,4,1.75,2300,11700,1.0,0,0,4,9,1960,340,1977,0,98052,47.6331,-122.094,2840,12000
16783,16783,16933,6681500080,01/01/1970,736500.0,3,2.0,2230,4800,1.5,0,0,4,7,1290,940,1915,0,98199,47.645,-122.38600000000001,1650,5040
16784,16784,16934,9274201809,01/01/1970,542500.0,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,2004,0,98116,47.5901,-122.38799999999999,1650,3053
16785,16785,16935,418000415,01/01/1970,191000.0,2,1.0,700,5000,1.0,0,0,5,6,700,0,1952,0,98056,47.4927,-122.17200000000001,1040,5200
16786,16786,16936,8078460050,01/01/1970,730000.0,4,2.5,2740,11975,2.0,0,0,4,8,2740,0,1991,0,98074,47.6315,-122.02799999999999,2310,9068
16787,16787,16937,7151700585,01/01/1970,1230000.0,5,2.25,3440,5000,2.0,0,2,5,9,3440,0,1901,0,98122,47.6127,-122.286,2822,5000
16788,16788,16938,2722059292,01/01/1970,129000.0,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,98042,47.3721,-122.15899999999999,1630,7952
16789,16789,16939,2223059099,01/01/1970,284000.0,3,1.5,1500,10018,1.0,0,0,4,7,1500,0,1957,0,98058,47.468,-122.163,1500,10937
16790,16790,16940,1703050500,01/01/1970,645000.0,3,2.5,2490,5978,2.0,0,0,3,9,2490,0,2003,0,98074,47.6298,-122.022,2710,6629
16791,16791,16941,6386600130,01/01/1970,218000.0,3,1.5,1330,7600,1.0,0,0,4,7,1330,0,1968,0,98023,47.3103,-122.366,1500,7776
16792,16792,16942,9194102188,01/01/1970,675000.0,4,3.5,3190,6875,2.0,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875
16793,16793,16943,2464400285,01/01/1970,575000.0,3,2.5,1590,2910,2.0,0,0,3,7,1110,480,1984,0,98115,47.6855,-122.321,1590,3880
16794,16794,16944,6450301310,01/01/1970,225000.0,2,1.0,830,5720,1.0,0,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250
16795,16795,16945,7427800080,01/01/1970,626000.0,3,2.25,1810,5107,2.0,0,0,3,8,1810,0,1989,0,98033,47.6882,-122.171,1760,5454
16796,16796,16946,40000669,01/01/1970,499950.0,4,2.5,2910,20067,2.0,0,0,3,9,2910,0,2001,0,98168,47.4714,-122.273,1730,21420
16797,16797,16947,5538300225,01/01/1970,405000.0,4,1.75,2180,13529,1.0,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529
16798,16798,16948,4239400840,01/01/1970,152500.0,3,1.0,1090,3523,1.0,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
16799,16799,16949,8035650500,01/01/1970,325000.0,4,2.5,2160,6825,2.0,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035
16800,16800,16950,3888100029,01/01/1970,475300.0,3,1.0,2110,10005,1.0,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.16799999999999,1360,9827
16801,16801,16951,4364700585,01/01/1970,485000.0,3,1.75,2180,7318,1.0,0,0,4,7,1210,970,1967,0,98126,47.5251,-122.37,2140,7560
16802,16802,16952,9839300285,01/01/1970,720000.0,3,2.5,2100,2200,2.0,0,0,4,7,1500,600,1919,0,98122,47.614,-122.294,1750,4400
16803,16803,16953,6141100380,01/01/1970,465000.0,3,1.75,1410,6886,1.0,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561
16804,16804,16954,5652601330,01/01/1970,489000.0,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,1620,7930
16805,16805,16955,3025059093,01/01/1970,3100000.0,5,5.25,5090,23669,2.0,0,0,3,12,5090,0,2006,0,98004,47.6297,-122.21600000000001,3830,22605
16806,16806,16956,5466700290,01/01/1970,288000.0,3,2.25,2090,7500,1.0,0,0,4,7,1280,810,1977,0,98031,47.3951,-122.17200000000001,1800,7350
16807,16807,16957,5437800020,01/01/1970,225000.0,3,1.75,1350,9793,1.0,0,0,4,7,1350,0,1968,0,98022,47.1981,-122.00299999999999,1690,8080
16808,16808,16958,7784400185,01/01/1970,499000.0,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120
16809,16809,16959,5561301150,01/01/1970,632000.0,5,3.0,3520,36558,2.0,0,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558
16810,16810,16960,1523550480,01/01/1970,580000.0,3,2.5,2040,4627,2.0,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.10799999999999,2230,4500
16811,16811,16961,8083400066,01/01/1970,730000.0,4,1.5,2340,5000,2.0,0,0,3,8,2100,240,1912,0,98122,47.6065,-122.291,2320,5500
16812,16812,16962,3797710020,01/01/1970,325000.0,4,2.25,1770,7799,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.20200000000001,1770,7778
16813,16813,16963,3205200480,01/01/1970,421000.0,3,1.75,1100,8662,1.0,0,0,5,7,1100,0,1964,0,98056,47.5368,-122.17299999999999,1100,9240
16814,16814,16964,869700050,01/01/1970,316000.0,3,2.5,1490,4078,2.0,0,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767
16815,16815,16965,2877101310,01/01/1970,415000.0,2,1.0,1460,4200,1.0,0,0,4,6,880,580,1914,0,98117,47.6774,-122.361,1540,4200
16816,16816,16966,7202330280,01/01/1970,401000.0,3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093
16817,16817,16967,6146600420,01/01/1970,229950.0,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955
16818,16818,16968,8563030500,01/01/1970,539950.0,3,1.75,1820,9875,1.0,0,0,4,8,1820,0,1966,0,98008,47.6243,-122.094,2670,10000
16819,16819,16969,3624039150,01/01/1970,335000.0,3,2.0,1170,5360,1.0,0,0,3,6,1170,0,1919,0,98106,47.5181,-122.36399999999999,1180,7200
16820,16820,16970,7853210050,01/01/1970,339000.0,3,2.5,1450,3748,2.0,0,0,3,7,1450,0,2004,0,98065,47.532,-121.85,1970,3748
16821,16821,16971,3293700480,01/01/1970,414950.0,4,1.75,2200,8545,1.0,0,0,4,7,1100,1100,1918,1982,98133,47.7481,-122.353,1940,9315
16822,16822,16972,3210700170,01/01/1970,650000.0,4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,98004,47.6011,-122.19200000000001,1930,8976
16823,16823,16973,8161020050,01/01/1970,445000.0,3,2.5,2690,21883,2.0,0,0,3,8,2690,0,1994,0,98014,47.6462,-121.904,2370,21781
16824,16824,16974,8731983340,01/01/1970,295000.0,3,2.25,1850,7800,2.0,0,0,3,9,1850,0,1974,0,98023,47.3146,-122.37899999999999,2360,8000
16825,16825,16975,7871500280,01/01/1970,975000.0,4,2.25,2250,3600,2.0,0,0,4,9,2010,240,1912,0,98119,47.643,-122.37,1910,3990
16826,16826,16976,3276200280,01/01/1970,296500.0,3,1.5,1580,10100,1.0,0,0,4,7,1580,0,1961,0,98055,47.4423,-122.193,1650,10032
16827,16827,16977,826069180,01/01/1970,440000.0,4,2.75,2030,56192,1.0,0,0,3,8,1550,480,1979,0,98077,47.751999999999995,-122.073,2510,44866
16828,16828,16978,3955800080,01/01/1970,420000.0,5,1.5,1890,10880,1.0,0,0,3,7,1890,0,1962,0,98034,47.7196,-122.197,1670,9750
16829,16829,16979,1657310170,01/01/1970,302000.0,3,2.5,2140,9492,2.0,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
16830,16830,16980,2597690050,01/01/1970,350000.0,4,1.75,1770,7336,1.0,0,0,4,8,1770,0,1986,0,98058,47.4265,-122.163,2030,8183
16831,16831,16981,720079001,01/01/1970,667000.0,3,1.75,3320,478288,1.5,0,3,4,8,2260,1060,1933,1982,98022,47.2407,-121.95299999999999,2960,217800
16832,16832,16982,3975400185,01/01/1970,645000.0,3,2.0,1640,4218,1.0,0,0,4,7,910,730,1941,0,98103,47.6546,-122.344,1670,4000
16833,16833,16983,3342101795,01/01/1970,430000.0,4,2.75,1820,5400,1.0,0,0,4,7,1220,600,1988,0,98056,47.5204,-122.205,1630,5400
16834,16834,16984,9297301190,01/01/1970,413000.0,4,1.0,1410,6000,1.0,0,0,3,7,810,600,1925,0,98126,47.566,-122.37299999999999,1500,4800
16835,16835,16985,7424100050,01/01/1970,420000.0,3,1.0,1240,7300,1.0,0,0,3,7,1240,0,1968,0,98033,47.6775,-122.16799999999999,1240,8260
16836,16836,16986,7199340480,01/01/1970,495000.0,3,2.25,1780,8050,1.0,0,0,4,7,1230,550,1979,0,98052,47.6977,-122.126,1780,7200
16837,16837,16987,2525049259,01/01/1970,2190000.0,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163
16838,16838,16988,8835700250,01/01/1970,965000.0,4,2.5,3570,17411,2.0,0,0,3,10,3570,0,1990,0,98075,47.5617,-122.03,3510,16153
16839,16839,16989,6150700005,01/01/1970,500000.0,4,2.5,1900,5001,1.0,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680
16840,16840,16990,6819100080,01/01/1970,636100.0,3,1.0,1010,6000,1.5,0,0,3,7,1010,0,1919,1977,98119,47.6438,-122.35700000000001,1960,4000
16841,16841,16991,3904902630,01/01/1970,720000.0,4,2.5,2870,12648,2.0,0,0,4,9,2870,0,1986,0,98029,47.5632,-122.01700000000001,2560,12648
16842,16842,16992,5152200020,01/01/1970,298000.0,3,1.75,1620,12825,1.0,0,0,3,8,1340,280,1962,0,98003,47.3321,-122.323,2076,11200
16843,16843,16993,3300701440,01/01/1970,409000.0,2,1.75,1480,4000,1.0,0,0,4,6,740,0,1925,0,98117,47.6916,-122.38,1060,4000
16844,16844,16994,1152700020,01/01/1970,370000.0,4,2.5,2650,5706,2.0,0,0,3,9,2650,0,2005,0,98042,47.3515,-122.164,2760,5749
16845,16845,16995,8944300010,01/01/1970,230000.0,5,1.0,1410,9000,1.0,0,0,5,7,1410,0,1967,0,98023,47.3054,-122.369,1200,8346
16846,16846,16996,8680300010,01/01/1970,290000.0,3,2.0,1360,6685,1.0,0,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138
16847,16847,16997,8731950080,01/01/1970,420000.0,4,2.25,2930,9840,1.0,0,0,4,8,1560,1370,1977,0,98023,47.3103,-122.382,2800,8374
16848,16848,16998,5608000080,01/01/1970,917000.0,4,2.5,3500,10891,2.0,0,2,3,10,3500,0,1995,0,98027,47.5533,-122.09299999999999,3820,13521
16849,16849,16999,2225039130,01/01/1970,957000.0,5,3.25,3160,5000,2.0,0,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746
16850,16850,17000,7504180130,01/01/1970,482000.0,3,2.25,1710,21485,2.0,0,0,3,7,1710,0,1989,0,98074,47.6198,-122.053,1680,21485
16851,16851,17001,3956100190,01/01/1970,488000.0,3,1.75,2180,14734,2.0,0,0,3,9,2180,0,1990,0,98045,47.4831,-121.76700000000001,2300,21618
16852,16852,17002,2346200050,01/01/1970,760369.0,5,2.5,2870,4712,2.0,0,0,3,9,2870,0,2014,0,98006,47.5463,-122.182,2870,6768
16853,16853,17003,40000471,01/01/1970,170000.0,2,1.0,1500,18540,1.0,0,0,3,8,1500,0,1950,0,98168,47.4727,-122.281,1700,9355
16854,16854,17004,9346950050,01/01/1970,625000.0,3,2.5,2120,10021,1.0,0,0,4,8,1230,890,1976,0,98006,47.5621,-122.135,2690,10183
16855,16855,17005,9477201150,01/01/1970,357000.0,3,1.5,1590,6750,1.0,0,0,3,7,1080,510,1976,0,98034,47.73,-122.191,1590,7400
16856,16856,17006,8078430130,01/01/1970,583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276
16857,16857,17007,6404600006,01/01/1970,173250.0,3,2.0,1210,9097,1.0,0,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125
16858,16858,17008,6415100122,01/01/1970,414050.0,4,2.0,1590,10331,1.5,0,0,4,7,1590,0,1956,0,98133,47.7273,-122.33200000000001,1400,9434
16859,16859,17009,5505700020,01/01/1970,400000.0,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,0,98116,47.5715,-122.39399999999999,1360,6150
16860,16860,17010,1117300050,01/01/1970,537000.0,3,2.0,1550,27003,1.5,0,0,3,8,1550,0,1982,0,98074,47.606,-122.056,2400,27003
16861,16861,17011,8651710430,01/01/1970,465000.0,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034,47.727,-122.21700000000001,2080,7700
16862,16862,17012,9292000380,01/01/1970,425000.0,3,2.25,1740,9682,1.0,0,0,5,8,1740,0,1969,0,98056,47.5138,-122.17299999999999,2100,9536
16863,16863,17013,2525059127,01/01/1970,445000.0,4,2.0,1700,21780,1.0,0,0,4,6,1080,620,1940,0,98052,47.6289,-122.10799999999999,2070,12054
16864,16864,17014,1788300010,01/01/1970,179950.0,2,1.0,1200,9000,1.0,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.34899999999999,1040,9600
16865,16865,17015,1150700130,01/01/1970,275000.0,3,2.5,1710,7230,2.0,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.29799999999999,1720,6537
16866,16866,17016,3354400545,01/01/1970,190000.0,4,2.5,1840,13493,2.0,0,0,3,7,1840,0,1994,0,98001,47.2649,-122.242,1430,11463
16867,16867,17017,2742100009,01/01/1970,385000.0,3,1.75,1900,5520,1.0,0,0,3,7,1280,620,1982,0,98118,47.5549,-122.292,1330,5196
16868,16868,17018,2475900170,01/01/1970,303000.0,4,1.0,2300,9583,1.0,0,0,3,6,1220,1080,1928,0,98024,47.5671,-121.89,1200,11325
16869,16869,17019,9189700255,01/01/1970,165000.0,3,1.0,970,7503,1.0,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504
16870,16870,17020,2769600480,01/01/1970,600000.0,2,2.0,1270,5000,1.0,0,0,3,6,1270,0,1944,0,98107,47.6729,-122.363,2190,5000
16871,16871,17021,2260800170,01/01/1970,710000.0,3,2.25,3130,65775,2.0,0,0,4,8,3130,0,1978,0,98027,47.5462,-122.085,3130,72309
16872,16872,17022,1118500010,01/01/1970,875000.0,5,3.25,4230,21455,2.0,0,0,3,10,2720,1510,1990,0,98074,47.6375,-122.015,3280,22393
16873,16873,17023,5636010280,01/01/1970,269950.0,3,2.5,1480,9743,2.0,0,0,4,7,1480,0,1996,0,98010,47.3293,-122.001,1810,9601
16874,16874,17024,2326059099,01/01/1970,838000.0,4,2.5,3310,42998,2.0,0,0,3,9,3310,0,2001,0,98052,47.7232,-122.131,3350,42847
16875,16875,17025,4423100095,01/01/1970,670500.0,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.31700000000001,2370,4500
16876,16876,17026,8142000080,01/01/1970,420000.0,4,1.5,1690,9391,1.0,0,0,3,7,1290,400,1960,0,98155,47.7438,-122.329,1780,9390
16877,16877,17027,3222059007,01/01/1970,370000.0,3,1.5,1690,161913,1.0,0,0,2,7,1430,260,1952,0,98030,47.356,-122.189,1930,12548
16878,16878,17028,6648000050,01/01/1970,360000.0,3,1.75,1500,7200,1.0,0,0,3,7,1500,0,1957,0,98133,47.7748,-122.337,1650,7392
16879,16879,17029,3574900170,01/01/1970,562500.0,4,2.5,2320,8721,2.0,0,0,3,8,2320,0,1991,0,98034,47.7326,-122.226,2260,8268
16880,16880,17030,2008000130,01/01/1970,360500.0,3,2.5,3300,11525,1.0,0,0,5,8,1650,1650,1961,0,98198,47.4113,-122.315,1950,9680
16881,16881,17031,291300010,01/01/1970,389999.0,3,2.25,1445,1471,2.0,0,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,1399
16882,16882,17032,9412200280,01/01/1970,450000.0,4,3.0,1890,13140,1.0,0,0,4,7,1270,620,1967,0,98027,47.5221,-122.044,1900,11160
16883,16883,17033,9315000010,01/01/1970,247500.0,4,2.0,1760,8400,1.0,0,0,3,7,1060,700,1962,0,98003,47.3258,-122.323,1280,8415
16884,16884,17034,7889600080,01/01/1970,208000.0,3,1.0,1050,6240,1.0,0,0,5,5,1050,0,1948,0,98146,47.4933,-122.338,1410,6240
16885,16885,17035,8663310010,01/01/1970,455000.0,3,2.5,1980,7309,2.0,0,0,3,7,1980,0,1993,0,98034,47.7257,-122.17200000000001,2060,9681
16886,16886,17036,930000305,01/01/1970,379400.0,4,1.75,2120,7680,1.0,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680
16887,16887,17037,7606200275,01/01/1970,190000.0,3,1.5,760,40039,1.0,0,0,3,6,760,0,1906,0,98065,47.5295,-121.829,980,6000
16888,16888,17038,203900380,01/01/1970,326188.0,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.96600000000001,1600,12210
16889,16889,17039,880000005,01/01/1970,168000.0,2,2.5,1160,2174,2.0,0,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919
16890,16890,17040,9406570290,01/01/1970,314000.0,4,2.5,2340,8990,2.0,0,0,3,8,2340,0,2003,0,98038,47.3781,-122.03,2980,6718
16891,16891,17041,5561000920,01/01/1970,630000.0,4,2.75,2710,37277,2.0,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.98700000000001,2390,39299
16892,16892,17042,4037000470,01/01/1970,550000.0,3,1.75,1440,8957,1.0,0,0,4,7,1440,0,1957,0,98008,47.6008,-122.118,1340,8780
16893,16893,17043,8651511060,01/01/1970,530000.0,4,2.25,1980,15086,2.0,0,0,3,8,1980,0,1981,0,98074,47.647,-122.064,2100,10927
16894,16894,17044,9413600010,01/01/1970,637500.0,3,1.75,1680,10685,1.0,0,0,4,7,1680,0,1966,0,98033,47.6556,-122.193,3340,10390
16895,16895,17045,9358001732,01/01/1970,400000.0,3,2.5,1390,2815,2.0,0,0,3,8,1390,0,1999,0,98126,47.566,-122.366,1390,3700
16896,16896,17046,8820900029,01/01/1970,700000.0,5,2.75,3100,9825,2.0,0,2,4,8,3100,0,1950,1982,98125,47.7188,-122.281,2120,8400
16897,16897,17047,6802200670,01/01/1970,272000.0,3,2.5,1680,8512,2.0,0,0,3,7,1680,0,1991,0,98022,47.1952,-121.986,1580,8512
16898,16898,17048,7852190630,01/01/1970,600000.0,4,2.5,2710,6474,2.0,0,0,3,8,2710,0,2004,0,98065,47.5383,-121.87799999999999,2870,6968
16899,16899,17049,2815600235,01/01/1970,450600.0,2,1.0,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.39399999999999,1310,7072
16900,16900,17050,3013300660,01/01/1970,550000.0,3,2.25,2090,8095,2.0,0,2,3,10,2090,0,1988,0,98136,47.5287,-122.385,1940,5635
16901,16901,17051,8091600080,01/01/1970,225000.0,3,1.0,1120,8407,1.0,0,0,5,6,1120,0,1987,0,98022,47.2051,-122.006,1250,8658
16902,16902,17053,8651402750,01/01/1970,219950.0,3,1.5,1210,5200,1.0,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200
16903,16903,17054,2215500080,01/01/1970,580000.0,5,2.0,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000
16904,16904,17055,225069016,01/01/1970,568000.0,3,1.75,1930,213008,1.0,0,2,3,7,1300,630,1980,0,98053,47.6751,-121.993,2860,208652
16905,16905,17056,766900250,01/01/1970,406000.0,3,1.75,1270,6017,1.0,0,0,4,7,1030,240,1990,0,98028,47.736999999999995,-122.225,1630,7381
